"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 14:00","2021","06","20","14:00","16.8","","10.5","","67","","0.0","","17","","9","","","","101.55","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 15:00","2021","06","20","15:00","17.3","","10.4","","64","","0.0","","17","","11","","","","101.48","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 16:00","2021","06","20","16:00","18.8","","10.4","","58","","0.0","","19","","11","","","","101.43","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 17:00","2021","06","20","17:00","19.5","","9.9","","54","","0.0","","17","","9","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 18:00","2021","06","20","18:00","19.7","","9.6","","52","","0.0","","18","","10","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 19:00","2021","06","20","19:00","19.9","","9.5","","51","","0.0","","17","","9","","","","101.31","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 20:00","2021","06","20","20:00","18.4","","10.3","","59","","0.0","","","","0","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 21:00","2021","06","20","21:00","15.6","","10.2","","70","","0.0","","2","","2","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 22:00","2021","06","20","22:00","15.5","","10.9","","74","","0.0","","","","0","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-20 23:00","2021","06","20","23:00","15.4","","11.6","","78","","0.0","","","","0","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 00:00","2021","06","21","00:00","15.1","","11.7","","80","","0.0","","","","0","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 01:00","2021","06","21","01:00","16.7","","12.3","","75","","0.0","","1","","5","","","","101.24","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 02:00","2021","06","21","02:00","16.1","","12.4","","79","","0.0","","35","","3","","","","101.22","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 03:00","2021","06","21","03:00","15.6","","12.3","","81","","0.0","","1","","6","","","","101.22","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 04:00","2021","06","21","04:00","15.4","","11.7","","79","","0.0","","1","","6","","","","101.25","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 05:00","2021","06","21","05:00","15.4","","11.6","","78","","0.0","","1","","5","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 06:00","2021","06","21","06:00","15.0","","11.9","","82","","0.0","","23","","1","","","","101.27","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 07:00","2021","06","21","07:00","13.3","","10.8","","85","","0.0","","17","","7","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 08:00","2021","06","21","08:00","15.5","","10.7","","73","","0.0","","17","","8","","","","101.25","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 09:00","2021","06","21","09:00","13.5","","10.6","","83","","0.0","","19","","8","","","","101.22","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 10:00","2021","06","21","10:00","15.4","","10.4","","72","","0.0","","18","","10","","","","101.20","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 11:00","2021","06","21","11:00","14.8","","10.3","","75","","0.0","","19","","10","","","","101.17","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 12:00","2021","06","21","12:00","15.4","","10.5","","73","","0.0","","18","","13","","","","101.14","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 13:00","2021","06","21","13:00","17.4","","11.3","","67","","0.0","","18","","14","","","","101.10","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 14:00","2021","06","21","14:00","17.7","","11.1","","65","","0.0","","17","","17","","","","101.06","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 15:00","2021","06","21","15:00","19.2","","11.4","","61","","0.0","","18","","17","","","","101.01","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 16:00","2021","06","21","16:00","20.6","","11.4","","55","","0.0","","17","","13","","","","100.98","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 17:00","2021","06","21","17:00","20.8","","11.3","","55","","0.0","","17","","11","","","","100.94","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 18:00","2021","06","21","18:00","21.7","","10.7","","50","","0.0","","17","","7","","","","100.89","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 19:00","2021","06","21","19:00","20.1","","10.8","","55","","0.0","","6","","3","","","","100.86","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 20:00","2021","06","21","20:00","18.5","","10.3","","59","","0.0","","3","","2","","","","100.83","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 21:00","2021","06","21","21:00","17.9","","11.3","","66","","0.0","","2","","3","","","","100.82","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 22:00","2021","06","21","22:00","16.6","","10.5","","67","","0.0","","23","","3","","","","100.83","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-21 23:00","2021","06","21","23:00","18.4","","12.7","","69","","0.0","","1","","8","","","","100.84","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 00:00","2021","06","22","00:00","17.0","","12.7","","76","","0.0","","","","0","","","","100.85","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 01:00","2021","06","22","01:00","17.6","","14.2","","81","","0.0","","1","","5","","","","100.82","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 02:00","2021","06","22","02:00","16.7","","12.8","","78","","0.0","","14","","2","","","","100.86","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 03:00","2021","06","22","03:00","13.8","","10.6","","81","","0.0","","19","","4","","","","100.90","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 04:00","2021","06","22","04:00","14.9","","11.3","","79","","0.0","","16","","3","","","","100.91","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 05:00","2021","06","22","05:00","13.4","","10.6","","83","","0.0","","13","","1","","","","100.94","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 06:00","2021","06","22","06:00","15.7","","11.5","","76","","0.0","","15","","2","","","","100.97","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 07:00","2021","06","22","07:00","16.2","","11.5","","73","","0.0","","11","","3","","","","100.98","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 08:00","2021","06","22","08:00","14.3","","10.7","","79","","0.0","","15","","8","","","","100.99","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 09:00","2021","06","22","09:00","14.1","","10.5","","79","","0.0","","33","","1","","","","101.01","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 10:00","2021","06","22","10:00","12.7","","10.2","","85","","0.0","","18","","38","","","","100.99","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 11:00","2021","06","22","11:00","12.5","","10.1","","85","","0.0","","18","","35","","","","100.98","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 12:00","2021","06","22","12:00","13.1","","10.2","","83","","0.0","","17","","36","","","","100.94","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 13:00","2021","06","22","13:00","13.2","","10.3","","83","","0.0","","17","","37","","","","100.92","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 14:00","2021","06","22","14:00","13.1","","10.3","","83","","0.0","","18","","43","","","","100.90","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 15:00","2021","06","22","15:00","13.0","","10.5","","85","","0.0","","17","","32","","","","100.88","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 16:00","2021","06","22","16:00","15.5","","11.1","","75","","0.0","","18","","31","","","","100.81","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 17:00","2021","06","22","17:00","16.5","","11.1","","71","","0.0","","18","","25","","","","100.77","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 18:00","2021","06","22","18:00","20.1","","10.6","","54","","0.0","","17","","18","","","","100.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 19:00","2021","06","22","19:00","18.5","","10.8","","61","","0.0","","21","","27","","","","100.72","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 20:00","2021","06","22","20:00","17.9","","10.3","","61","","0.0","","21","","18","","","","100.75","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 21:00","2021","06","22","21:00","16.5","","9.6","","64","","0.0","","17","","11","","","","100.79","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 22:00","2021","06","22","22:00","13.2","","9.8","","80","","0.0","","18","","12","","","","100.80","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-22 23:00","2021","06","22","23:00","14.6","","9.9","","73","","0.0","","11","","3","","","","100.85","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 00:00","2021","06","23","00:00","12.8","","9.9","","83","","0.0","","14","","4","","","","100.88","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 01:00","2021","06","23","01:00","12.7","","10.5","","87","","0.0","","0","","1","","","","100.90","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 02:00","2021","06","23","02:00","12.3","","10.5","","89","","0.0","","16","","1","","","","100.95","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 03:00","2021","06","23","03:00","12.1","","10.0","","87","","0.0","","15","","4","","","","101.00","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 04:00","2021","06","23","04:00","12.4","","10.2","","86","","0.0","","5","","5","","","","101.03","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 05:00","2021","06","23","05:00","13.0","","10.6","","86","","0.0","","","","0","","","","101.10","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 06:00","2021","06","23","06:00","12.8","","10.4","","86","","0.0","","16","","4","","","","101.15","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 07:00","2021","06","23","07:00","14.3","","10.4","","77","","0.0","","15","","5","","","","101.18","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 08:00","2021","06","23","08:00","13.7","","10.5","","81","","0.0","","17","","9","","","","101.25","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 09:00","2021","06","23","09:00","13.5","","10.7","","83","","0.0","","18","","9","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 10:00","2021","06","23","10:00","14.6","","10.9","","79","","0.0","","16","","9","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 11:00","2021","06","23","11:00","14.5","","10.4","","77","","0.0","","17","","10","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 12:00","2021","06","23","12:00","16.1","","10.5","","69","","0.0","","16","","7","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 13:00","2021","06","23","13:00","15.7","","10.3","","70","","0.0","","17","","8","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 14:00","2021","06","23","14:00","15.2","","10.6","","74","","0.0","","16","","13","","","","101.35","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 15:00","2021","06","23","15:00","14.9","","10.8","","76","","0.0","","17","","24","","","","101.31","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 16:00","2021","06","23","16:00","15.4","","11.3","","76","","0.0","","17","","20","","","","101.31","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 17:00","2021","06","23","17:00","17.2","","11.0","","67","","0.0","","16","","18","","","","101.27","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 18:00","2021","06","23","18:00","20.1","","11.4","","58","","0.0","","19","","9","","","","101.25","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 19:00","2021","06","23","19:00","19.6","","11.2","","58","","0.0","","17","","9","","","","101.29","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 20:00","2021","06","23","20:00","19.1","","11.3","","60","","0.0","","18","","3","","","","101.32","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 21:00","2021","06","23","21:00","16.9","","11.4","","70","","0.0","","34","","2","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 22:00","2021","06","23","22:00","16.6","","11.2","","71","","0.0","","16","","6","","","","101.41","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-23 23:00","2021","06","23","23:00","16.2","","10.5","","69","","0.0","","2","","4","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 00:00","2021","06","24","00:00","15.2","","11.2","","77","","0.0","","","","0","","","","101.46","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 01:00","2021","06","24","01:00","16.1","","11.9","","76","","0.0","","3","","3","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 02:00","2021","06","24","02:00","14.4","","11.0","","80","","0.0","","13","","2","","","","101.56","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 03:00","2021","06","24","03:00","14.9","","10.3","","74","","0.0","","6","","4","","","","101.61","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 04:00","2021","06","24","04:00","13.5","","10.2","","81","","0.0","","16","","1","","","","101.63","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 05:00","2021","06","24","05:00","12.7","","10.5","","86","","0.0","","21","","4","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 06:00","2021","06","24","06:00","12.6","","10.4","","87","","0.0","","19","","5","","","","101.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 07:00","2021","06","24","07:00","13.2","","10.1","","82","","0.0","","16","","3","","","","101.71","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 08:00","2021","06","24","08:00","14.5","","10.6","","78","","0.0","","17","","4","","","","101.74","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 09:00","2021","06","24","09:00","13.4","","10.7","","84","","0.0","","16","","10","","","","101.75","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 10:00","2021","06","24","10:00","12.9","","10.4","","84","","0.0","","18","","9","","","","101.78","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 11:00","2021","06","24","11:00","15.9","","11.5","","75","","0.0","","18","","7","","","","101.78","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 12:00","2021","06","24","12:00","15.2","","11.4","","78","","0.0","","18","","10","","","","101.76","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 13:00","2021","06","24","13:00","16.0","","11.3","","73","","0.0","","17","","15","","","","101.74","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 14:00","2021","06","24","14:00","15.3","","10.8","","75","","0.0","","17","","15","","","","101.72","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 15:00","2021","06","24","15:00","16.9","","11.4","","70","","0.0","","17","","14","","","","101.68","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 16:00","2021","06","24","16:00","16.5","","11.1","","70","","0.0","","17","","14","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 17:00","2021","06","24","17:00","17.1","","11.0","","68","","0.0","","17","","12","","","","101.61","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 18:00","2021","06","24","18:00","17.6","","11.3","","66","","0.0","","1","","2","","","","101.58","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 19:00","2021","06","24","19:00","18.2","","11.0","","63","","0.0","","14","","2","","","","101.59","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 20:00","2021","06","24","20:00","16.9","","10.9","","67","","0.0","","24","","1","","","","101.58","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 21:00","2021","06","24","21:00","16.0","","11.1","","73","","0.0","","0","","1","","","","101.62","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 22:00","2021","06","24","22:00","14.4","","10.6","","78","","0.0","","18","","5","","","","101.62","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-24 23:00","2021","06","24","23:00","15.0","","10.8","","76","","0.0","","13","","2","","","","101.64","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 00:00","2021","06","25","00:00","14.3","","11.6","","84","","0.0","","1","","4","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 01:00","2021","06","25","01:00","14.5","","11.2","","81","","0.0","","21","","3","","","","101.67","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 02:00","2021","06","25","02:00","12.5","","10.3","","86","","0.0","","19","","6","","","","101.68","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 03:00","2021","06","25","03:00","12.7","","10.1","","84","","0.0","","16","","3","","","","101.68","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 04:00","2021","06","25","04:00","12.9","","10.5","","85","","0.0","","17","","4","","","","101.70","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 05:00","2021","06","25","05:00","12.7","","10.5","","86","","0.0","","19","","3","","","","101.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 06:00","2021","06","25","06:00","14.9","","11.3","","79","","0.0","","36","","2","","","","101.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 07:00","2021","06","25","07:00","15.3","","11.3","","77","","0.0","","18","","5","","","","101.76","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 08:00","2021","06","25","08:00","15.6","","11.4","","76","","0.0","","17","","6","","","","101.76","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 09:00","2021","06","25","09:00","17.6","","12.3","","71","","0.0","","17","","7","","","","101.76","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 10:00","2021","06","25","10:00","17.8","","12.3","","70","","0.0","","17","","7","","","","101.74","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 11:00","2021","06","25","11:00","17.1","","11.9","","71","","0.0","","18","","11","","","","101.71","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 12:00","2021","06","25","12:00","19.0","","12.7","","67","","0.0","","17","","11","","","","101.67","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 13:00","2021","06","25","13:00","18.7","","12.7","","68","","0.0","","18","","9","","","","101.60","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 14:00","2021","06","25","14:00","19.9","","12.7","","63","","0.0","","17","","9","","","","101.58","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 15:00","2021","06","25","15:00","23.2","","12.3","","50","","0.0","","17","","11","","","","101.51","","26","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 16:00","2021","06","25","16:00","24.6","","12.1","","46","","0.0","","17","","8","","","","101.42","","27","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 17:00","2021","06","25","17:00","25.5","","11.5","","42","","0.0","","17","","9","","","","101.38","","28","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 18:00","2021","06","25","18:00","23.4","","11.9","","48","","0.0","","19","","6","","","","101.33","","26","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 19:00","2021","06","25","19:00","18.0","","12.4","","70","","0.0","","17","","12","","","","101.30","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 20:00","2021","06","25","20:00","17.8","","12.6","","71","","0.0","","20","","1","","","","101.30","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 21:00","2021","06","25","21:00","18.0","","11.6","","66","","0.0","","19","","4","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 22:00","2021","06","25","22:00","19.0","","12.2","","65","","0.0","","19","","4","","","","101.35","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-25 23:00","2021","06","25","23:00","16.5","","11.3","","72","","0.0","","28","","2","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 00:00","2021","06","26","00:00","15.0","","11.5","","79","","0.0","","16","","5","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 01:00","2021","06","26","01:00","17.4","","13.8","","80","","0.0","","1","","7","","","","101.39","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 02:00","2021","06","26","02:00","16.0","","11.2","","73","","0.0","","17","","4","","","","101.43","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 03:00","2021","06","26","03:00","13.9","","11.5","","85","","0.0","","20","","7","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 04:00","2021","06","26","04:00","14.2","","11.0","","81","","0.0","","17","","5","","","","101.52","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 05:00","2021","06","26","05:00","17.2","","13.8","","81","","0.0","","1","","6","","","","101.57","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 06:00","2021","06","26","06:00","21.9","","15.0","","65","","0.0","","5","","4","","","","101.58","","26","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 07:00","2021","06","26","07:00","14.7","","11.4","","81","","0.0","","20","","12","","","","101.62","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 08:00","2021","06","26","08:00","15.6","","11.0","","74","","0.0","","17","","11","","","","101.61","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 09:00","2021","06","26","09:00","17.3","","12.3","","72","","0.0","","18","","6","","","","101.61","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 10:00","2021","06","26","10:00","19.7","","13.2","","66","","0.0","","17","","10","","","","101.57","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 11:00","2021","06","26","11:00","18.6","","12.5","","68","","0.0","","19","","11","","","","101.56","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 12:00","2021","06","26","12:00","17.9","","12.8","","72","","0.0","","18","","12","","","","101.54","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 13:00","2021","06","26","13:00","21.1","","13.9","","63","","0.0","","17","","10","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 14:00","2021","06","26","14:00","21.3","","14.0","","63","","0.0","","18","","12","","","","101.45","","25","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 15:00","2021","06","26","15:00","23.1","","14.1","","57","","0.0","","17","","13","","","","101.41","","27","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 16:00","2021","06","26","16:00","25.6","","14.3","","50","","0.0","","16","","8","","","","101.37","","29","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 17:00","2021","06","26","17:00","24.8","","13.9","","51","","0.0","","17","","10","","","","101.29","","28","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 18:00","2021","06","26","18:00","26.4","","14.4","","48","","0.0","","17","","9","","","","101.27","","30","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 19:00","2021","06","26","19:00","24.3","","13.1","","50","","0.0","","22","","3","","","","101.24","","27","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 20:00","2021","06","26","20:00","19.5","","13.5","","68","","0.0","","","","0","","","","101.22","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-06-26 21:00","2021","06","26","21:00","21.5","","14.6","","65","","0.0","","18","","4","","","","101.23","","25","","","","NA"
